id,text,Room_Facilities,Service_Staff,Location,Food_Beverage,Price_Value,General
1f677235-be2a-43af-af21-f86b183ab5d8,phòng sạch_sẽ tiện_nghi điểm trừ duy_nhất là phòng 2 người ở nhưng chỉ có 1 khăn tắm,2,0,0,0,0,0
3fd89915-b9f9-43d3-91e5-0a279bf35ebc,mình đã đặt phòng nhiều đêm trước mọi thứ rất ổn nhưng đến hôm_qua tôi thật_sự rất thất_vọng phòng tôi đặt là deluxe nhưng staff đã offer upgrade lên phòng one bedroom executive tốt hơn vì lí_do phòng tôi đặt đã hết phòng các bạn ấy đưa cho tôi thật_sự rất tệ không_gian ngột_ngạt máy_lạnh không hoạt_động vì đây là phòng cuối_cùng lên tôi phải chấp_nhận,1,1,0,0,0,0
f0118ebc-7e26-418d-a17c-af94a5e6e1fb,bác tiếp_tân có thái_độ không tốt với khách,0,1,0,0,0,0
03d7e217-ea28-4cae-8129-56a4d1f403e7,khách_sạn có vị_trí_lý tuỏng nhân_viên rất thân_thiện phòng thoáng và sạch_sẽ rất hiện_đại,0,2,2,0,0,2
743e78a1-896b-4e94-b7c9-89099fdc0eee,điểm cộng cho khách_sạn là toilet rộng và sạch nhân_viên thân_thiện nhiệt_tình mình đặt trên traveloka thấy ghi rõ là giờ check in 14 h và check out là 12 h hôm sau đến quầy lễ_tân mới biết là chỉ được ở dưới 4 tiếng điều đó được ghi mập_mờ ở loại phòng nên mình không để_ý vì ở phòng nào cũng được miễn_là sạch_sẽ thấy review khách_sạn sạch nên yên_tâm như_vậy là có ý lừa_dối khách_hàng vì giá phòng 297 không cho 2 người 1 giường đôi ở khu_vực đó là giá bình_thường nhưng mình đặt trả tiền trước thì chỉ được ở 4 h phòng 2 mẹ_con ở chưa được với kỹ_gối và deal rất nhàu không phẳng có cả sản_phẩm tế_nhị trên đáy ly nước úp ngược mẹ_con vào phòng thì mùi sốc lên rất nặng làm con mình xây_xẩm trong phòng và toilét không có để giấy với phòng_không phù_hợp với gia_đình và đi công_tác,0,1,0,0,0,1
f6aaeaf4-c972-4837-8f47-6cbcbeff18f3,wifi yếu nhưng nhân_viên hỗ_trợ nhanh cũng ổn,1,2,0,0,0,0
e7e5034a-0458-44fc-b3e9-436f30485644,nhìn hình thì trông có_vẻ sạch_sẽ nhưng thực_tế thì là không phòng mình ở có dấu_hiệu đang xuống_cấp phòng cũng không được sạch_sẽ lắm khác xa với cái hotel 2 sao ở cần thơ mình nghỉ đêm trước đó các vật_dụng như chăn ga gối cũng không cho mình cảm_giác được sạch_sẽ phải đi dép trong phòng nếu không muốn làm bẩn giường khách_sạn nằm sâu trong ngõ khách_quan 1 điều là đường lớn võ_văn kiệt_đoạn có khách_sạn cũng không có nhiều dịch_vụ ăn_uống gì lắm muốn ăn_chơi phải vào phố,2,0,2,1,0,0
062251ed-878c-458f-9a7b-30306da7da32,khách_sạn mới với giường thoải_mái,2,0,0,0,0,0
285231f8-c5b2-45b7-bb97-216120494773,phong khach san_tot gia_phai chang,0,0,0,0,2,0
8c964860-8991-4200-b59c-644070d40b2f,phòng nhỏ giường ngủ thấp và không thoải_mái hệ_thống và đồ_dùng cũ kĩ cần phải được nâng_cấp thang_máy chỉ chứa có 4 người mà báo quá_tải thua nhân_viên bình_thường không mấy thân_thiện với khách chỉ được mỗi cái đồ_ăn sáng là tạm ổn,1,2,0,2,0,0
f6cd19df-b7c6-4332-b2aa-f77e8fa954d7,khách_sạn gần sân_bay nhân_viên hỗ_trợ nhiệt_tình phòng 501 nắp toilet bị bung nhưng không ảnh_hưởng quá nhiều nói_chung là phòng ok trong tầm giá lần sau sẽ quay lại,1,2,2,0,0,0
dc026b41-e7bd-4946-bbe7-a22e9fdd733a,rooms are as pictured very clean excellent_staff and_service great_location and_central to many options definitely will stay again,2,0,2,0,0,0
k1l2m3n4-0000-4000-8000-000000001019,hải sản mua tại hồ bắt lên chế biến ngay giá tận gốc rẻ bất ngờ ngon ngọt,0,0,0,2,2,0
71cd6c7d-16b1-4942-bee1-c3477cd77c00,vị_trí tuyệt_vời bình_yên trong con hẻm nhỏ,0,0,2,0,0,0
724cccaa-3789-404b-bcd7-d01da8f3cfbd,khách_sạn nhỏ_nhắn nhưng vô_cùng sạch_sẽ và tiện_nghi buffe sáng ngon nhất trong các khách_sạn tôi từng ở sẽ luôn chọn ami_hotel cho các kỳ_nghỉ tại hồ chí_minh,2,0,0,0,0,0
fa18265c-0950-48d8-94a6-ffec45774484,khách_sạn sạch_sẽ đủ tiện_nghi vừa với giá tiền,0,0,0,0,2,2
d4e5f6g7-0000-4000-8000-000000000280,khách_sạn hẻo_lánh khó đi_lại mà đồ_ăn thì đắt và dở,0,0,1,1,1,0
e8c7e240-36c5-44a6-b1c1-7bc023012e10,rất nhiều khói thuốc_lá hút trong hành_lang cho đến thang_máy bên trong tôi ở lại đó 4 ngày 3 đêm nhưng những ngày cuối_cùng trước khi kiểm_tra đã được ít_nhất là mùi một ngày nọ tôi phải gọi điện_thoại và hỏi trà và cà_phê khi họ quên để thêm nó nhưng vị_trí rất tốt,1,0,2,0,0,0
6c6d44b9-bfae-41e2-83dd-bbf4d6d455bb,gần sân_bay và trung_tâm thương_mại aeon không quá xa trung_tâm phòng sạch_sẽ nhưng không có ly hay ấm đun nước điện khách_sạn không có dịch_vụ cho thuê xe_máy nhân_viên thân_thiện dù_sao thì giá cũng không đắt vậy là chúng_tôi đã tận_hưởng ở đó tôi sẽ đặt phòng ở đó nếu tôi đến thành_phố hồ chí_minh lần nữa,2,2,2,0,0,0
8e03576e-4bf7-43e8-88b3-f9c6b998d9fc,khách_sạn có 2 bạn lễ_tân nhưng bạn lễ_tân rất thân_thiện đáng yêu và nhiệt_tình bác tạp_vụ và bác bảo_vệ cũng rất thân_thiện nhiệt_tình khách_sạn mới đẹp,2,2,0,0,0,0
a9946278-16e4-4ebf-8cfa-f3f289c9c8ce,phòng ok nhưng cũ dơ phòng_không sử_dụng được hết các công_năng,1,0,0,0,0,2
d651fd32-9585-4bdf-a05b-a8ed563b4980,hợp_lý thoải_mái nhưng wifi ít mạnh_mẽ,2,0,0,0,1,0
856cd410-7e61-44d0-8c1a-5615bbe80b0c,phòng đẹp đầy_đủ tiện_nghi nhưng hơi nhỏ cách âm không tốt không biết các phòng khác thế_nào những phòng mình máy_lạnh có vấn_đề kêu rất ồn không ngủ được,1,0,0,0,0,0
6ab4b152-44c2-4dc0-b6c4-bc70a83d2701,tôi đã đặt trước và khi đến nhận phòng lễ_tân đưa tôi phòng ở tầng hầm để xe vừa bẩn vừa có mùi ẩm_mốc trong phòng còn có gián thật tệ và kinh_khủng tôi không_thể nhận phòng và đã bỏ đi luôn dù đã thanh_toán trải_nghiệm vô_cùng tồi_tệ,1,1,0,0,0,0
983f8eac-a371-4204-9851-fd9943f90d0a,mình đặt phòng 1 đêm_hôm sau mih ở thêm quan_ly nếu tính tiền phong thêm 1 đêm thì phải báo không báo mih_tưởng cũng chi_tinh_gio tiền qua đêm tại khách_sạn đắt hơn tien mih đặt phòng tại app trong khi mình o thêm mấy h thui,0,0,0,0,1,1
df352880-10a9-4f91-a119-6f29bfd751bb,mình đặt phòng trước trên app và cũng có thông_báo giờ đến nhưng khi đến bạn nhân_viên đã tự hủy_phòng của mình xong tự thông_báo giờ giá phòng còn phòng thấp nhất là 550 k lạy luôn sau 1 hồi mình nói mai mình gọi lên quản_lý xong bạn do nói vậy chị thanh_toán phòng bằng phí giá cũ đã đặt mất thời_gian và bực_mình,0,1,0,0,0,0
0c1c6967-ce7e-43c8-9acd-538fee4ca628,khách_sạn ngay trung_tâm quận 1 giá tốt phòng ổn so với giá,0,0,2,0,2,0
pv01-4000-8000-000000000151,vị_trí sát biển ngắm trọn hoàng_hôn lãng_mạn mà giá phòng cực kỳ sinh_viên rẻ bèo,0,0,2,0,2,0
434ac7ae-53a0-4b6c-8b4a-1d201f3f043a,khách_hàng để quên đồ mà không nhắc để lấy,0,1,0,0,0,0
0a43adbd-7996-46f9-990a-cc836e9705ff,phòng khách_sạn sạch_sẽ thật không may không có cửa_sổ trong phòng của tôi ngay cả khi tôi đã gửi một yêu_cầu khi tôi đặt phòng địa_điểm là tuyệt_vời dễ_dàng tìm thấy nơi khác bạn muốn đến,2,0,0,0,0,0
4756ef9a-2d8d-4467-86a7-879e38f89e8f,tôi thực_sự thích không_gian phòng họ sắp_xếp mọi thứ trước khi bạn đến nên không cần phải lo_lắng nhân_viên cũng rất tốt,1,2,0,0,0,0
df0e1c54-7f93-440a-8501-cf70cf0ec8ad,vị_trí tốt phục_vụ chuyên_nghiệp giá_cả hợp_lý,0,2,0,0,2,0
18691b36-5a70-4cb4-bf0f-e1df063ce307,check in và check out nhanh phòng sạch_sẽ rộng_rãi đầy_đủ phòng_không có tv nhưng mình không cần nên không sao nhân_viên siêu_nhiệt_tình và dễ_thương nói_chung là có dịp sẽ lại quay lại đây,2,2,0,0,0,2
839e5e25-1980-4426-b41e-4cc4e03e5545,khách_sạn rất sạch_sẽ ăn sáng phong_phú nhân_viên chu_đáo nhiệt_tình đặc_biệt khách_sạn nói không với bao_nilon tinh_thần bảo_vệ môi_trường rất cao chắc_chắn khi nào lưu_trú tại hồ chí_minh tôi sẽ quay lại đây,2,2,0,0,0,2
b34dcb75-cd1e-41e0-a390-b151ddb0571f,kamarnya murah meriah walau hanya nginap selama 2 jam tapi saya bisa mandi di_dekat hotel itu banyak restoran dan cafe tempat hiburan pula,0,0,2,0,0,0
34099627-7407-49a4-9eaa-3384766dc6ac,toi se quay lai_va se gioi thieu cho ban be_cua toi ve_khach san nay,0,0,0,0,0,2
e5f6g7h8-0000-4000-8000-000000000390,phục_vụ phòng mang đồ_ăn sáng trễ 1 tiếng cháo nguội tanh,0,1,0,1,0,0
38af37d9-ba73-4ff6-804d-5c7b6b90a7e2,mọi thứ đều giống hình chỉ trừ gối của phòng quá cũ và bị xổ bông nằm thì bông đều dính hết lên tóc,1,0,0,0,0,0
6ec42191-0a10-4933-8e5d-c8e35244d537,tất_cả đều tốt thái_độ phục_vụ đạt chuẩn rất đang xem_xét quay trở_lại khi đến tphcm,0,2,0,0,0,2
2a95116b-37c8-4d95-9862-89b561656472,thái_độ thu ngân_nam quá tệ_hại,0,1,0,0,0,0
d4d5335d-4f13-4212-8bda-5122bedb1d96,khách_sạn khá ổn sạch_sẽ trang_thiết_bị cũng tốt máy_lạnh hơi phiền_thỉnh_thoảng lại tự tắt mình phải mở lại,2,0,0,0,0,0
66ea51e1-9c05-4ca7-9ace-d0e75d763fb0,tiện_nghi phòng ngoại_trừ chiếc giường nhỏ mọi thứ đều ổn,2,0,0,0,0,0
j0k1l2m3-0000-4000-8000-000000000880,đầu bếp ra tận nơi hỏi thăm khẩu vị món sườn xào chua ngọt được nấu lại vừa miệng cực,0,2,0,2,0,0
8d6d5f7c-46c9-4420-b0dd-8666e2bff5aa,khách_sạn tốt nhưng không hỗ_trợ xuất hóa_đơn cho khách_hàng khi đặt khách bơ_vơ không biết làm_sao,2,0,0,0,0,1
39811b4a-ed4d-4d92-9b6f-1a7b3beb311d,khách_sạn mới đẹp phòng thoáng mọi thứ đều okey hơi muỗi nhưng báo các bạn nhân_viên được hỗ_trợ ngay ạ có dịp sẽ quay lại,2,2,0,0,0,0
k1l2m3n4-0000-4000-8000-000000000996,chuyến đi thảm họa đồ ăn dở tệ giá chát cắt cổ thật sự thất vọng,0,0,0,1,1,1
1809271a-a6f8-478e-b768-189e940aa740,vị_trí khách_sạn thuận_tiện cho đi_lại nhân_viên thân_thiện tiện_nghi đủ dùng,2,2,0,0,2,0
8fb97cf2-d21e-4442-beb8-6bb545500b5e,nhân_viên nhiệt_tình phòng sạch_sẽ nhưng hơi cũ,1,2,0,0,0,2
77ec3748-c471-479e-9dcd-ac3f537fb62a,không có lược chải đầu bồn cầu hay nghẹt phòng bay mùi thuốc_lá quá nhiều,1,0,0,0,0,0
eaafd2a7-2bb8-4488-b4d0-866c8f853b65,phòng sạch_sẽ nhân_viên nhiệt_tình chất_lượng so với giá phòng rất ok nhé,2,2,0,0,2,0
d4293e47-d9ab-443a-8e93-0066ff4c23fe,phục_vụ kém thái_độ nhân_viên phục_vụ không hài_lòng,0,1,0,0,0,0
74b27fec-2712-463e-9f3e-ae1af706d12d,nhân_viên lễ_tân không thân_thiện không vui_vẻ với khách,0,1,0,0,0,0
i9j0k1l2-0000-4000-8000-000000000840,một chuyến đi thảm họa thức ăn ôi thiu làm cả nhà mình đau bụng nôn mửa,0,0,0,1,0,1
06d4e7e9-d31a-4930-8ba2-1800292ff1c2,trãi_nghiệm ở đây thật tệ phòng ngoài đối_diện là quán bar_nhạc sáng đêm ngủ không được máy_lạnh kêu in_ỏi đổi phòng thì không còn phòng khác không hiểu sao dám đưa khách phòng đó vì bạn mình không muốn đổi chứ không_thể_nào ở khách_sạn có phòng tệ vậy khách_sạn nên làm_việc có tâm với khách,0,0,1,0,0,0
5ee0fb01-ed1c-47fa-a35e-6dac3ee02588,vi_tri đe p pho ng sa_ch nhân_viên vui_ve,2,2,2,0,0,0
e2b21b70-e90d-4e59-9e13-38f166f40259,mình nằm tại phòng chăn và nệm đều có màu vàng_vàng sau đó nằm thì ngứa khắp chân luôn rồi phòng khi nhận còn có lạc khắp sàn nữa khách_sạn chỉ phù_hợp để ở ngắn ngày mà thôi nha,1,0,0,0,0,0
86c55498-0f67-4701-82fd-5836bd0b7061,cảm_ơn các bạn ở đây rất sạch_sẽ thuận_tiện và đáng tiền,0,0,0,0,0,2
8df4f921-b628-4220-bb9f-f6d67e8c0427,khách_sạn bình_dân xung_quanh rất nhiều ẩm_thực_ổn cho quá_cảnh,0,0,0,2,0,0
h8i9j0k1-0000-4000-8000-000000000672,bạn bồi_bàn tư_vấn món lẩu thái hải_sản cực_kỳ nhiệt_tình ăn rất hợp_khẩu_vị,0,2,0,2,0,0
b5623b7e-2840-4b2a-859c-5dea130e58e4,lần thứ 3 quay lại mọi thứ điều tốt tùy vào nhu_cầu sẽ có nhiều loại phòng khác nhau,0,0,0,0,0,2
0acb5f67-bf9a-4d01-a583-747176aaec10,chờ gần 1 tiếng mới lấy được phòng dù đã book trước và thanh_toán trước nhân_viên thái_độ lồi_lõm phòng toilet không sạch,1,1,0,0,0,1
6edf0f3f-39e9-41ff-baa2-8661b57d672d,wifi không dùng dc ở chi_nhánh đường hoàng_văn_thụ,1,0,1,0,0,0
7904e54c-1af6-45c8-a5d2-88960c719928,phòng mùi hôi chuột_gián dưới sảnh thì lúc_nào cũng có bà béo to_đùng nằm gác chân ở dưới rất mất mỹ_quan nói_chung là trải_nghiệm tệ vô_cùng,1,0,0,0,0,0
016a04f1-da17-40f7-8c70-7958c4fea4dd,chúng_tôi đến sớm lúc 6 giờ sáng nhưng không có phòng trống nhưng lễ_tân cho chúng_tôi nghỉ_ngơi ở phòng spa cũng không đến_nỗi nào 2 tiếng sau chúng_tôi có_thể nhận phòng và trả thêm 9 5 đô_la rất rẻ lễ_tân rất thân_thiện nếu bạn đang tìm một nơi gần trung_tâm thành_phố thì đây chính là lựa_chọn phù_hợp nhưng nếu bạn cần một nơi yên_tĩnh thì không nên đặt phòng này vì quán bar đối_diện khá ồn_ào vào ban_đêm,0,2,2,0,2,0
7eff1c44-6167-44b6-8278-7f5cc44adec0,khách_sạn vị_trí đẹp xung_quanh nhiều quán đồ_ăn phòng cách âm không tốt lắm còn lại mọi thứ ổn,1,0,2,0,0,2
f77fd918-efc6-4f16-8a65-9e5fb0ab6caf,nội_thất cũ máy_lạnh cũ nên thời_gian làm mát chậm hơn 1 tiếng mới mát dù bật mức thấp nhất phòng tắm ok,1,0,0,0,0,0
ee87310b-cf71-4421-b37f-bdfeb9ab2d93,nơi này rất gần hồ và khu_vực mua_sắm nhân_viên rất hữu_ích và rất vui khi được hỗ_trợ chúng_tôi chúng_tôi rất biết_ơn vì họ đã để chúng_tôi giữ hành_lý khi chúng_tôi đi du_thuyền,0,0,2,0,0,0
74f2d865-c952-4ea9-8019-00a52363ad0d,tương_đối sạch_sẽ nhân_viên thân_thiện,0,2,0,0,0,2
41c8f13e-debb-4104-833c-8607e68633e3,lễ_tân và nhân_viên phục_vụ nhiệt_tình chu_đáo phòng_ốc sạch_sẽ gọn_gàng,0,2,0,0,0,0
f156a15b-d9ee-434d-a6bc-221efaf2d506,phòng quá chật không sạch_sẽ không tương_xứng với tiền phòng,1,0,0,0,0,0
260fc5f8-3918-49df-bc6f-bf1eab7faae7,phòng đắt tiền nhưng được_cái nhỏ_xíu lại không có dịch_vụ gì không có muỗng đũa_tô để ăn mì_mượn cũng không cho khăn giấy lau tay cũng không_chỉ có cuộn giấy đi vệ_sinh còn 1 2 cách âm_tệ nệm cứng máy_lạnh kêu ồn_trải_nghiệm tồi_tệ ngang phòng 150 200 k,1,0,1,0,0,0
b1c70cb9-90ab-4abf-8b59-5d565772dabd,nhân_viên nhiệt_tình khách_sạn hỗ_trợ nhận phòng sớm gần sân_bay đi_lại thuận_tiện bên cạnh có ministop,0,2,0,0,0,2
22434720-e072-46b1-9ded-2d86bb7a161a,nước chảy cực_kì yếu không có thang_máy có gián trong phòng_không có wf,1,0,0,0,0,0
187eef99-1431-4f5c-a959-d560be89ce1e,căn phòng được cung_cấp không phải là phòng gia_đình và chỉ là một chiếc giường ổ_khóa của chúng_tôi không bị khóa vì hàng hóa bị mất của chúng_tôi hy_vọng máy_ảnh cctv sẽ chỉ phải ngủ và chúng_tôi phải giữ chiếc túi gần cửa khi chúng_tôi ngủ,1,0,0,0,0,1
42193b60-548b-4435-a02c-4aeb28a67cd3,hồ bơi đẹp phòng rộng và thoáng dịch_vụ tốt,2,0,0,0,0,0
4eaedf56-d6bd-4413-bfa9-9986cbd64d8f,dịch_vụ tiếp_nhận rất chọn_lọc đối_với một_số khách du_lịch khi chúng_tôi đến chúng_tôi không được phục_vụ với đồ uống chào_mừng nhưng một nhóm người da trắng khác đã đến chỉ 2 phút sau đó và họ được phục_vụ ngay với đồ uống chào_mừng ngay trước mặt chúng_tôi không yêu_cầu đồ uống nhưng nó phải là một thói_quen lịch_sự hoặc tiêu_chuẩn nếu bạn chọn phục_vụ tất_cả các chủng_tộc bao_gồm châu_á trung_đông hoặc bất_kỳ chủng_tộc nào khác vào ngày cuối_cùng của chúng_tôi trả phòng vào_khoảng 8 giờ sáng tôi đã nói_chuyện với một cô gái ở quầy trước với cảnh_tượng về ứng_dụng klook và hỏi_liệu cô ấy có_thể cung_cấp bất_kỳ trợ_giúp nào không khi hướng_dẫn_viên của tôi bị mất cô ấy chỉ nói với tôi không không tôi không biết và với quot khuôn_mặt chua_chát quot 39 cậu bé chuông 39 giúp tải hành_lý của chúng_tôi vào chuyển sân_bay của chúng_tôi thật tuyệt_vời anh ấy rất tốt_bụng khi kiểm_tra nếu chúng_tôi lấy hộ_chiếu và nhắc_nhở chúng_tôi về giao_thông nhìn_chung ở lại là tốt bữa ăn sáng là rất tốt nhưng tôi hy_vọng phần dịch_vụ khách_hàng có_thể cải_thiện cảm_ơn bạn,0,2,0,0,0,0
c716e02a-3802-4c74-9d15-3bb291b8d47f,sạch_sẽ đầy_đủ tiện_nghi thích_hợp để nghỉ,2,0,0,0,0,0
9de7b2a2-f39c-4c35-9da4-90a761fde150,tôi hài_lòng về chất_lượng dịch_vụ và trang_thiết_bị đồ_dùng trong phòng tôi sẽ cùng gia_đình đến tiếp và giới_thiệu cho bạn_bè,2,0,0,0,0,0
430c6e19-ca22-4806-ac21-33bc0f1f6f6a,một khách_sạn tối_giản toàn màu trắng rất thoải_mái nhân_viên thân_thiện và dễ_dàng tiếp_cận mọi thứ sẽ quay lại,0,2,0,0,0,2
8b3fa164-f37e-45e4-9ea0-a503a2ec3d67,khách_sạn sạch_sẽ take care good,2,2,0,0,0,0
4566d1c0-ec09-4adc-90ab-38cdaee7f35b,tốt tôi đã được nâng_cấp thành vip miễn_phí như là tất_cả các phòng stadard đã kín,0,0,0,0,0,2
5509338c-3ecc-4b1b-b1de-54d14de6a9fc,phục_vụ rất nhiệt_tình chỗ ở sạch,2,2,0,0,0,0
fce628e0-00de-466a-8497-0bb8a2a4719d,tôi đã có một kỳ_nghỉ tuyệt_vời tại khách_sạn phòng sạch_sẽ tiện_nghi đầy_đủ nhân_viên thân_thiện và hỗ_trợ nhiệt_tình vị_trí thuận_tiện dễ_dàng di_chuyển đến các điểm tham_quan nhất_định sẽ quay lại trong chuyến đi sau,2,2,2,0,0,0
ca0f0a88-9045-4d5c-8bb4-545ea40dca2a,tất_cả đều tốt_trừ phòng hơi nhỏ taxi ra sân_bay 60 k,1,0,0,0,1,0
cfbe7791-b53a-4684-b93d-eb221a93bdbc,cozrum home cực_kỳ sạch_sẽ phòng lúc_nào cũng có mùi thơm yên_tĩnh rất đẹp mình rất thích ở đây,2,0,0,0,0,2
pv05-4000-8000-000000000509,nằm tuốt trong hẻm sâu tiền đi lại bằng taxi quá tội tiền phòng tính ra đắt đỏ,0,0,1,0,1,0
25c50537-ed43-461b-8bc0-fff4bcd04f28,eastin grand hotel saigon chất_lượng phục_vụ tốt phòng nội_thất sạch_sẻ không_gian thoáng mát nhân_viên nhiệt_tình món ăn phù_hợp khẩu_vị,2,2,0,0,0,2
96e5b7bb-489a-4029-9c72-08f8222f858f,giường sạch_sẽ và thoải_mái căn phòng hơi nhỏ nhưng đủ cho cặp vợ_chồng,2,0,0,0,0,0
pv00-0075-4000-8000-000000000075,bữa tiệc bbq hải_sản ngoài_trời giá rất hợp_lý không_gian thoáng_đãng tôm cua bự chà_bá,0,0,0,2,2,0
48185713-c134-4360-8d62-e05fc0eb159d,tôi chỉ ở lại 1 đêm tại khách_sạn nhưng kinh_nghiệm của tôi nói_chung là ổn,0,0,0,0,0,2
e5f6g7h8-0000-4000-8000-000000000402,máy_lạnh hỏng nóng_nực thức_ăn thì ôi_thiu bốc mùi,1,0,0,1,0,0
7ccb062e-db56-4d96-add1-6e323079f5da,khách_sạn cổ_kính nhưng sạch_sẽ đồ_đạc cũng lỗi_thời nhưng chỉn chu_đủ dùng vị_trí rất thuận_tiện đi_lại sẽ còn ghé lại đây,2,0,2,0,0,0
3e92d7dc-b015-47ad-871a-0d9791290711,phòng quá tồi_tệ vì cửa phòng_không mở được phòng vệ_sinh thì không có khóa và hở trên hở dưới giữa một tấm cửa_kính nhìn thấu_suốt nhân_viên đã từ_chối cho tôi nhận phòng vì họ nói rằng phòng khách_sạn của họ không đủ điều_kiện để nhận tôi vào nghỉ nhưng chơi vloka không hỗ_trợ tôi trả phòng vì_vậy tôi mất tiền nhưng chẳng ở được một cái phòng quá tồi_tệ vì trang_thiết_bị không đảm_bảo để đón khách vậy_mà cũng đăng_tải lên traveloka còn chê_bloca thì chỉ biết nhận tiền mà không xử_lý tình_huống từ bây_giờ trở đi tôi không bao_giờ ở cái phòng khách_sạn mê_linh đó nữa bà cũng không bao_giờ trả tiền qua travelloka để tránh trường_hợp mất tiền nhưng không được ở phòng hoặc có ở miễn_cưỡng thì cũng không đảm_bảo chất_lượng mà_lại vô_trách_nhiệm không chịu phản_hồi kịp_thời để trả tiền phòng cho khách_hàng,1,1,0,0,0,0
c3d4e5f6-0000-4000-8000-000000000182,món salad cá hồi tươi ngon sốt mè rang béo ngậy,0,0,0,2,0,0
e2bb4a59-26c4-4673-aeef-76114f17d224,nhân_viên nhiệt_tình có hỗ_trợ check in sớm vị_trí tốt ngay gần sân_bay,0,2,2,0,0,0
b9f29861-fe49-4a42-b242-9e34e7d14c9c,hình_thức dịch_vụ rất tốt msmoon tôi sẽ trở_lại,0,0,0,0,0,2
ca352bcd-75c6-4530-b902-c83778044e02,siêu siêu_recommend mọi người đặt phòng ở đây nhé,0,0,0,0,0,2
ac7e2fdf-1320-42c4-9fb4-6cf33b16c6de,khách_sạn tốt sạch_sẽ nhân_viên lễ_tân lịch_sư nhiệt_tình,0,2,0,0,0,2
j0k1l2m3-0000-4000-8000-000000000854,nước ép dứa nguyên chất tươi mát uống một ngụm là thấy sảng khoái ngay,0,0,0,2,0,0
abed6b56-8d53-4b05-a08a-c2389bce8b0a,chổ nghỉ đẹp chị quản_lý dễ_thương,2,2,0,0,0,2
68d3a5a3-ba97-4341-bb97-5c4d47201ddd,gần khách_sạn có nhiều quán ăn rất tiện_lợi nhân_viên thân_thiện,0,2,2,0,0,0
e5ca3e20-1d0d-412b-9d6d-dc0eb59a21c7,sẽ quay lại nhiều lần đây là một nơi tuyệt_vời,0,0,0,0,0,2
99313d98-bb2f-4e07-b92d-b4606bbc48f3,nhận phòng_không đúng hạn phòng nhân_viên rất tệ không bao_giờ quay lại,0,0,0,0,0,1
1100b7c1-db0c-4dc8-8581-bdaa879fe2f9,nhân_viên không hữu_ích chăn có vết bẩn không có nước trong tủ_lạnh tv không phải là hd,1,1,0,0,0,0
73b25de8-9a1d-48cb-bc2c-8ed8a37bac20,lễ_tân không thân_thiện một trãi_nghiệm không tốt,0,1,0,0,0,0
1d0f040f-3cc5-43d2-b005-96bf215116cd,khách_sạn rất sạch_sẽ chỉ có_điều nhân_viên không thân_thiện,2,1,0,0,0,0
59274459-7b79-4ac8-8021-0086a934b2e5,cách âm_tệ tường rỗng nên tiếng_động gì cũng nghe được cộng thêm khu_vực xung_quanh mở nhạc đến 2 h sáng thì đúng là chỉ hợp với ai ngủ lúc 2 h thôi phục_vụ ok,1,0,1,0,0,0
58deaf87-081a-4e49-bb3f-fc56e11e10f2,không như quảng_cáo không có nhà_hàng_không phù_hợp gia_đình có trẻ nhỏ,1,0,0,0,0,0
5a301b84-b952-4876-95e5-88677f5833fa,không_gian sạch_sẽ điện nước tốt góp_ý thêm tôi ở 2 ngày mà không thấy khách_sạn cho thêm kem đánh răng hay ngỏ ý thay khăn tắm không có khăn mặt và không có dao_cạo râu,1,0,0,0,0,0
pv00-0072-4000-8000-000000000072,nhà_hàng làm ăn gian_dối gọi dĩa tôm tính tiền ba củ mà toàn tôm ươn đông_lạnh,0,0,0,1,1,0
cd88f55d-057b-4e42-84b6-b9a7f757e675,mọi thứ đều ổn sạch_sẽ nước mạnh,2,0,0,0,0,0
h8i9j0k1-0000-4000-8000-000000000746,kinh_khủng khiếp chăn ga dơ_bẩn buffet sáng lèo_tèo vài cọng rau xào khét_lẹt,1,0,0,1,0,0
04d1a612-2e7a-4c2b-96f1-0217cafdf969,chắc_chắn sẽ trở_lại khách_sạn này hoàn_hảo,0,0,0,0,0,2
6557ab36-bbe8-45ba-b6ab-71c271302284,phòng rộng_tiện đi_lại nhân_viên tôt,2,2,0,0,0,0
4edb843a-6211-46e3-8d12-b337537af9b6,hiện_tại hiếm khách_sạn nào ở quận 1 có thang thoát hiểm_an_toàn như thế_này khách_sạn vừa sửa_sang lại mới và sạch_sẽ khách_sạn ngay trung_tâm quận 1 giá rẻ phòng_ốc rộng_rãi và xung_quanh có nhiều quán ăn cafe đi_lại thuận_tiện đã ở nhiều lần và sẽ tiếp_tục quay lại,0,0,2,0,2,2
2313cee0-5c7f-4a06-8fe0-94367121f575,mình check in phòng lúc 2 g nhưng bên cozrum vẫn chưa dọn phòng cũng không sao mình chờ tầm 1 tiếng rưỡi mình biết khách sẽ trả phòng lúc 12 h nhân_viên dọn từ 12 2 h không kịp các phòng mong cozrum bố_trí nhân_viên dọn hợp_lý hơn lần thứ 2 mình đến nên khá hài_lòng giá rẻ phong_tắm sạch_sẽ hơi nhỏ nhưng sạch các vật_dụng đầy_đủ mọi thứ đều tốt với mình mình đánh_giá ở tầm_trung không quá khắc_khe nếu bạn nào tự cảm_giác khó_tính thì nên chọn các khách_sạn 5 sao để được phục_vụ tốt hơn còn với mình phòng giống_hình và sạch_sẽ là ổn rồi,2,0,0,0,2,1
